household_key,received_campaign,redeemed_coupons,total_campaigns_received,TypeA,TypeB,TypeC,total_campaigns_engaged,total_coupons_received,total_coupons_redeemed,camp_conversion_rate,coupon_conversion_rate,revenue,recency,frequency,GROCERY_spend,DELI_spend,PRODUCE_spend,KIOSK-GAS_spend,DRUG GM_spend,NUTRITION_spend,SALAD BAR_spend,MEAT_spend,age_desc,marital_status_code,income_desc,homeowner_desc,hh_comp_desc,household_size_desc,kid_category_desc,campA_26_converted,campA_30_converted,campA_8_converted,campA_13_converted,campA_18_converted,campB_28_converted,campB_29_converted,campB_1_converted,campB_2_converted,campB_4_converted,campB_5_converted,campB_7_converted,campB_9_converted,campB_10_converted,campB_12_converted,campB_11_converted,campB_16_converted,campB_17_converted,campB_19_converted,campB_22_converted,campB_21_converted,campB_23_converted,campB_25_converted,campB_24_converted,campC_27_converted,campC_3_converted,campC_6_converted,campC_14_converted,campC_15_converted,campC_20_converted,recency_cluster,frequency_cluster,revenue_cluster,rfm_score,segment
1236,1,0,2.0,1.0,0.0,1.0,0.0,42.0,0.0,0.0,0.0,3566.079999999986,1,177,1933.070000000004,207.42,102.53000000000002,0.0,742.8000000000003,0.0,41.93,198.71999999999997,35-44,U,50-74K,Unknown,2 Adults Kids,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,4,Mid-value
1258,1,0,5.0,3.0,2.0,0.0,0.0,77.0,0.0,0.0,0.0,2708.250000000001,1,185,1788.5600000000034,54.92,175.7199999999999,77.6,263.0299999999999,87.09999999999998,0.88,78.92000000000002,45-54,U,75-99K,Homeowner,Unknown,1,None/Unknown,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1261,1,1,3.0,2.0,1.0,0.0,1.0,45.0,1.0,0.33,0.02,3069.7599999999957,0,191,1586.9500000000028,70.44999999999997,160.18000000000006,149.14,706.7800000000003,15.99,0.0,26.47,45-54,A,25-34K,Homeowner,Single Female,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1321,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,1374.8200000000033,3,153,893.1000000000008,18.67,83.02999999999999,0.0,52.08000000000001,0.0,0.0,180.62,19-24,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1394,1,1,4.0,2.0,2.0,0.0,2.0,58.0,2.0,0.5,0.03,3493.2799999999825,1,124,1788.7600000000034,416.41,378.26000000000056,0.0,186.59000000000003,26.53,13.69,276.74000000000007,45-54,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1402,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,2181.8499999999967,0,148,842.71,10.37,162.72999999999996,255.4,117.83999999999996,49.44000000000001,0.0,394.51000000000016,55-64,U,15-24K,Unknown,Single Male,1,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1423,1,1,2.0,2.0,0.0,0.0,2.0,32.0,2.0,1.0,0.06,1445.9100000000014,2,173,720.3499999999998,84.08000000000001,278.6699999999999,65.0,147.15,34.31999999999999,0.0,68.4,45-54,U,15-24K,Unknown,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1443,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1842.5300000000007,1,157,1282.7300000000012,63.83000000000001,76.9,24.25,171.5,9.88,4.62,23.91,35-44,U,150-174K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1445,1,0,7.0,2.0,4.0,1.0,0.0,113.0,0.0,0.0,0.0,3592.109999999975,0,127,2120.2800000000016,17.27,521.0600000000009,0.0,462.5600000000003,3.99,0.0,236.00000000000009,35-44,A,Under 15K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,4,Mid-value
1545,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3314.0499999999847,0,143,1674.4100000000021,18.23,371.45000000000033,0.0,586.2300000000001,75.80000000000003,0.72,112.18999999999998,45-54,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1580,1,0,2.0,0.0,2.0,0.0,0.0,32.0,0.0,0.0,0.0,1157.2300000000007,1,134,640.9799999999991,41.74,40.59000000000001,46.0,86.56,36.23,72.24,107.49999999999996,19-24,B,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1695,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1087.3800000000012,0,139,652.0200000000002,12.23,51.59,142.25,75.39,37.75,0.0,0.0,35-44,U,25-34K,Homeowner,Single Male,1,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1748,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3776.219999999989,1,178,2121.46,225.08,88.24000000000002,363.59,400.9,72.29999999999998,0.0,273.29,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1816,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,3058.149999999992,0,126,1491.5500000000052,44.7,38.5,403.11,758.3700000000008,3.0,0.0,63.37,19-24,B,Under 15K,Renter,2 Adults Kids,5+,3+,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1822,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3298.4299999999866,0,210,1642.7400000000027,231.85000000000008,170.77999999999997,20.02,301.0200000000001,3.79,2.55,325.46,55-64,U,35-49K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1834,1,0,3.0,2.0,1.0,0.0,0.0,43.0,0.0,0.0,0.0,3647.609999999983,1,130,2189.940000000005,303.8200000000001,157.87999999999997,247.9,232.98000000000008,0.0,0.0,159.48,45-54,U,125-149K,Homeowner,Unknown,5+,3+,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1914,1,0,5.0,3.0,1.0,1.0,0.0,63.0,0.0,0.0,0.0,3414.3799999999724,0,130,1524.8200000000022,8.84,76.16999999999999,0.0,1622.7100000000007,0.0,11.329999999999998,28.3,55-64,B,75-99K,Homeowner,Single Female,1,None/Unknown,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,0,4,Mid-value
1923,1,1,5.0,3.0,2.0,0.0,7.0,99.0,7.0,1.4,0.07,3721.4299999999853,1,131,1368.7400000000025,51.38,388.6200000000002,949.88,543.4600000000004,31.6,45.15000000000001,145.72,19-24,B,35-49K,Renter,Single Female,1,None/Unknown,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1965,1,1,5.0,2.0,3.0,0.0,3.0,69.0,3.0,0.6,0.04,3592.3799999999846,1,139,1153.1600000000005,86.93,45.91000000000001,1390.2599999999998,607.9700000000005,0.0,6.449999999999998,96.69,25-34,A,50-74K,Homeowner,2 Adults Kids,3,1,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
1982,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,3339.1799999999907,1,126,1710.98,66.05,414.61000000000035,29.0,171.12999999999997,33.9,0.0,16.85,25-34,U,100-124K,Unknown,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
2269,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,2569.060000000001,1,163,1180.3500000000015,60.790000000000006,343.07,0.0,154.42,0.0,0.0,611.6000000000003,55-64,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
2343,1,0,4.0,2.0,2.0,0.0,0.0,57.0,0.0,0.0,0.0,3736.119999999982,3,184,1870.090000000004,145.55000000000004,131.66,683.0699999999998,559.2700000000002,0.0,4.800000000000002,139.51,19-24,U,50-74K,Unknown,Single Male,1,None/Unknown,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
2359,1,0,3.0,2.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,2506.7299999999946,1,151,1206.0900000000004,11.92,56.12,441.0,329.41000000000014,0.0,2.0,150.26,45-54,A,25-34K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
2376,1,0,2.0,1.0,1.0,0.0,0.0,29.0,0.0,0.0,0.0,2491.7799999999984,1,126,1027.0200000000002,119.82,70.62000000000002,293.92,229.85000000000005,9.19,169.80000000000004,307.30999999999995,45-54,U,35-49K,Unknown,Single Female,1,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
2380,1,1,4.0,2.0,2.0,0.0,11.0,56.0,11.0,2.75,0.2,3462.8999999999846,2,131,1699.3500000000006,33.47000000000001,162.2400000000001,820.7,255.38000000000008,20.6,0.0,100.41,45-54,U,50-74K,Homeowner,Unknown,1,None/Unknown,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
2465,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750.2200000000018,0,137,703.8200000000003,154.64,100.97999999999996,193.59,7.1400000000000015,0.0,0.0,386.89,65+,A,15-24K,Homeowner,Single Female,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,4,Mid-value
2498,1,0,5.0,2.0,2.0,1.0,0.0,65.0,0.0,0.0,0.0,2119.2100000000023,1,130,1435.6000000000022,33.63,66.62,0.0,217.29,35.40000000000001,9.53,20.44,25-34,U,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,4,Mid-value
370,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3386.779999999992,30,133,1349.3800000000015,190.38,232.54000000000008,826.5300000000003,188.35,4.99,0.0,323.5000000000001,65+,U,50-74K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Low-value
742,1,0,6.0,2.0,3.0,1.0,0.0,98.0,0.0,0.0,0.0,3552.0700000000047,5,308,2549.6799999999885,5.98,70.50000000000001,155.45,513.2099999999998,5.57,4.83,60.48000000000001,35-44,A,15-24K,Renter,1 Adult Kids,4,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,2,0,4,Mid-value
534,1,0,2.0,1.0,1.0,0.0,0.0,24.0,0.0,0.0,0.0,1002.650000000002,0,364,574.0399999999988,21.85,44.73,84.24,124.73,37.13,34.72999999999999,18.22,45-54,U,35-49K,Unknown,Single Male,1,None/Unknown,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,Mid-value
1038,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1576.85,0,270,823.2400000000013,80.21,119.37999999999998,0.0,79.52000000000002,0.0,0.0,269.0799999999999,55-64,U,Under 15K,Probable Renter,Single Male,1,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,Mid-value
1452,1,0,5.0,4.0,1.0,0.0,0.0,72.0,0.0,0.0,0.0,1469.0299999999945,2,316,952.319999999998,13.53,13.8,147.0,221.50000000000014,2.84,8.870000000000003,22.01,45-54,A,25-34K,Unknown,2 Adults Kids,3,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,Mid-value
1753,1,1,3.0,2.0,1.0,0.0,2.0,40.0,2.0,0.67,0.05,2492.329999999992,0,388,1042.3599999999994,54.16,42.140000000000015,416.08,605.3300000000004,43.65000000000001,8.38,92.55,45-54,U,35-49K,Homeowner,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,Mid-value
2040,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2879.6699999999933,1,411,979.25,31.04,41.64,326.27,1209.8300000000036,0.0,122.70999999999998,103.68000000000002,25-34,U,25-34K,Homeowner,Single Male,1,None/Unknown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,5,Mid-value
1467,1,0,1.0,1.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,1960.58,1,629,1126.2300000000039,102.2,26.14,140.0,292.13000000000017,0.0,67.93,86.07,35-44,A,50-74K,Probable Owner,2 Adults Kids,4,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,6,Mid-value
49,1,0,3.0,1.0,2.0,0.0,0.0,42.0,0.0,0.0,0.0,4985.2299999999705,4,89,2599.5799999999967,224.33,241.64,844.86,493.3600000000003,11.36,0.0,331.9,35-44,A,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
52,1,0,5.0,3.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,4245.679999999966,6,114,2294.650000000005,234.78,356.8300000000003,339.58999999999986,421.51000000000033,25.24,20.04,171.01000000000005,45-54,B,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
193,1,0,4.0,3.0,1.0,0.0,0.0,67.0,0.0,0.0,0.0,4206.429999999988,9,114,1897.4100000000033,16.67,45.86,1672.74,271.07000000000005,4.38,0.0,92.8,45-54,A,75-99K,Homeowner,2 Adults No Kids,2,None/Unknown,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
250,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4162.289999999969,6,88,2694.0199999999954,56.65000000000001,102.13000000000002,0.0,459.8600000000001,0.0,0.0,350.86999999999995,45-54,A,75-99K,Homeowner,1 Adult Kids,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
300,1,0,5.0,4.0,1.0,0.0,0.0,77.0,0.0,0.0,0.0,4497.039999999972,8,89,2550.619999999997,71.35,192.81000000000003,0.0,304.86999999999995,0.0,7.54,799.4799999999997,55-64,A,Under 15K,Unknown,Single Female,2,None/Unknown,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
301,1,0,4.0,0.0,3.0,1.0,0.0,76.0,0.0,0.0,0.0,5528.539999999958,7,59,3313.0999999999885,363.3899999999999,410.7600000000001,0.0,284.98000000000013,40.46,2.29,271.66,35-44,A,35-49K,Homeowner,2 Adults Kids,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,Low-value
317,1,0,4.0,3.0,1.0,0.0,0.0,63.0,0.0,0.0,0.0,5077.159999999967,4,52,2958.979999999998,280.31999999999994,308.6300000000001,0.0,673.5500000000006,44.43,1.25,419.8299999999999,45-54,A,75-99K,Homeowner,Single Male,2,None/Unknown,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
321,1,1,5.0,2.0,3.0,0.0,2.0,73.0,2.0,0.4,0.03,5006.679999999962,7,91,2500.92,152.53,451.3200000000006,0.0,405.95000000000016,19.25,0.0,1267.2199999999998,45-54,A,100-124K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
437,1,1,7.0,4.0,2.0,1.0,1.0,119.0,1.0,0.14,0.01,5123.789999999951,5,74,2037.8200000000015,318.8300000000001,145.8,379.78999999999985,1577.8500000000042,8.77,1.63,158.69,25-34,A,50-74K,Homeowner,2 Adults Kids,5+,3+,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,Low-value
569,1,0,5.0,2.0,3.0,0.0,0.0,87.0,0.0,0.0,0.0,5909.859999999909,4,89,2483.6299999999983,38.26,352.33000000000015,74.92,1459.7100000000016,1185.8600000000004,0.0,44.09,35-44,A,250K+,Homeowner,2 Adults Kids,3,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
605,1,1,4.0,2.0,2.0,0.0,6.0,57.0,6.0,1.5,0.11,4372.919999999971,6,95,1963.7900000000025,26.64,184.64999999999992,738.96,1033.9099999999996,43.26,20.58,34.1,25-34,A,75-99K,Homeowner,2 Adults Kids,4,2,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
671,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,4432.189999999989,8,106,2404.179999999996,0.0,109.48999999999997,945.0600000000003,318.88000000000017,0.0,0.0,253.86,35-44,U,35-49K,Homeowner,Single Female,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
722,1,0,3.0,1.0,2.0,0.0,0.0,45.0,0.0,0.0,0.0,4904.369999999965,4,97,2331.460000000005,22.93,506.14000000000055,63.36,942.0000000000013,101.12,0.0,449.41000000000014,35-44,A,50-74K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
864,1,1,5.0,4.0,1.0,0.0,7.0,72.0,7.0,1.4,0.1,6053.899999999941,7,84,2891.0599999999913,883.3999999999999,536.0600000000005,0.0,534.8500000000006,6.68,0.0,584.8999999999999,35-44,U,15-24K,Homeowner,Single Female,1,None/Unknown,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
888,1,1,7.0,3.0,3.0,1.0,11.0,112.0,11.0,1.57,0.1,6695.909999999906,6,64,3716.929999999974,118.35,571.8600000000006,0.0,1595.7400000000011,34.03000000000001,2.66,205.58000000000007,25-34,U,150-174K,Homeowner,2 Adults Kids,3,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,Low-value
1186,1,0,4.0,2.0,2.0,0.0,0.0,58.0,0.0,0.0,0.0,4012.699999999975,8,57,1530.0899999999995,118.58999999999996,742.4600000000007,20.36,528.9900000000001,321.38000000000017,0.0,157.97,45-54,A,50-74K,Homeowner,1 Adult Kids,5+,3+,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
1197,1,1,4.0,3.0,1.0,0.0,13.0,61.0,13.0,3.25,0.21,5370.359999999956,5,97,2612.7199999999953,340.1100000000001,234.29000000000005,498.91,824.3600000000009,14.83,49.32,341.47,35-44,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
1226,1,0,3.0,2.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,4682.359999999962,6,61,2632.2899999999995,227.51000000000005,582.2100000000006,0.0,211.97000000000008,44.56000000000001,5.27,441.31,25-34,B,35-49K,Homeowner,1 Adult Kids,3,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,Low-value
1234,1,0,4.0,1.0,2.0,1.0,0.0,87.0,0.0,0.0,0.0,4473.039999999976,4,76,2551.479999999997,96.32999999999998,184.05000000000007,0.0,1002.5300000000008,11.16,7.58,342.7100000000001,45-54,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,Low-value
1378,1,0,10.0,4.0,5.0,1.0,0.0,156.0,0.0,0.0,0.0,5411.029999999925,7,100,2799.9300000000067,17.950000000000006,685.6400000000009,96.53,524.8600000000006,521.7000000000004,1.71,40.47,25-34,U,100-124K,Unknown,Single Female,1,None/Unknown,1,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,3,Low-value
1585,1,0,4.0,2.0,2.0,0.0,0.0,64.0,0.0,0.0,0.0,6849.949999999927,6,117,2662.919999999993,437.0700000000003,457.3600000000003,800.18,1206.7100000000016,193.08,0.0,221.82000000000005,45-54,B,150-174K,Homeowner,Single Female,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
1648,1,1,4.0,2.0,2.0,0.0,3.0,64.0,3.0,0.75,0.05,4503.339999999989,8,99,2055.090000000004,202.17,196.73,990.53,269.14000000000004,4.0,0.0,588.84,35-44,U,15-24K,Probable Renter,Single Female,1,None/Unknown,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
1662,1,0,7.0,2.0,5.0,0.0,0.0,119.0,0.0,0.0,0.0,7208.209999999901,5,68,3726.3699999999762,452.44000000000017,1027.3000000000013,0.0,766.8900000000017,30.22,14.409999999999998,544.6600000000002,35-44,U,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
1820,1,1,2.0,1.0,0.0,1.0,1.0,18.0,1.0,0.5,0.06,4068.8999999999846,7,71,2359.770000000003,99.01000000000002,656.3400000000004,56.36,309.7100000000001,9.17,20.78,179.09,45-54,A,150-174K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,3,Low-value
1927,1,0,3.0,2.0,0.0,1.0,0.0,58.0,0.0,0.0,0.0,3868.119999999985,7,72,2157.0000000000064,122.75999999999996,232.39000000000007,0.0,224.34000000000003,0.0,26.76,638.48,19-24,U,Under 15K,Unknown,Unknown,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,Low-value
2121,1,0,4.0,2.0,2.0,0.0,0.0,83.0,0.0,0.0,0.0,4160.7499999999745,5,111,1780.4300000000028,99.73999999999998,385.58000000000055,837.8499999999998,324.88000000000017,14.46,0.0,361.12,55-64,B,35-49K,Homeowner,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
2133,1,0,4.0,2.0,1.0,1.0,0.0,69.0,0.0,0.0,0.0,5365.229999999943,6,110,2998.509999999989,285.81000000000006,299.2400000000001,441.63,472.1900000000005,6.88,11.46,329.49,55-64,A,100-124K,Unknown,2 Adults No Kids,2,None/Unknown,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,3,Low-value
2186,1,0,2.0,1.0,1.0,0.0,0.0,35.0,0.0,0.0,0.0,4178.70999999997,5,82,2245.130000000001,124.99,202.06000000000003,0.0,484.76000000000016,2.0,14.16,683.5400000000002,35-44,U,25-34K,Unknown,Single Female,1,None/Unknown,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
2260,1,0,2.0,2.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,6666.68999999993,6,115,3591.589999999985,36.04,343.53000000000026,1494.9699999999993,556.9400000000012,0.0,0.0,231.65,45-54,U,25-34K,Homeowner,Single Female,1,None/Unknown,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,3,Low-value
